Classroom_ID,Room,School_ID,School_Name,District_ID,District_Name,BOCES_Region
81002661,Room 105,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002662,Room 106,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002663,Room 107,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002664,Room 108,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002665,Room 109,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002666,Room 110,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002667,Room 111,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002668,Room 112,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002669,Room 113,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002670,Room 114,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002671,Room 115,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002672,Room 116,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002673,Room 117,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002674,Room 118,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002675,Room 119,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002676,Room 120,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002677,Room 121,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002678,Room 122,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002679,Room 123,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002680,Room 124,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002681,Room 125,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002682,Room 126,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002683,Room 127,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002684,Room 128,5168,South Tech Center,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002685,Room 101,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002686,Room 102,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002687,Room 103,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002688,Room 104,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002689,Room 105,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002690,Room 106,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002691,Room 107,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002692,Room 108,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002693,Room 109,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002694,Room 110,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002695,Room 111,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002696,Room 112,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002697,Room 113,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002698,Room 114,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002699,Room 115,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002700,Room 116,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002701,Room 117,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002702,Room 118,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002703,Room 119,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002704,Room 120,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002705,Room 121,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002706,Room 122,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002707,Room 123,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002708,Room 124,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002709,Room 125,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002710,Room 126,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002711,Room 127,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002712,Room 128,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002713,Room 129,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002714,Room 130,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002715,Room 131,5169,North Elementary School,2123,JeffersonLewis_CSD_2123,Jefferson-Lewis BOCES
81002716,Room 101,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002717,Room 102,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002718,Room 103,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002719,Room 104,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002720,Room 105,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002721,Room 106,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002722,Room 107,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002723,Room 108,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002724,Room 109,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002725,Room 110,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002726,Room 111,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002727,Room 112,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002728,Room 113,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002729,Room 114,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002730,Room 115,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002731,Room 116,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002732,Room 117,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002733,Room 118,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002734,Room 119,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002735,Room 120,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002736,Room 121,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002737,Room 122,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002738,Room 123,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002739,Room 124,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002740,Room 125,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002741,Room 126,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002742,Room 127,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002743,Room 128,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002744,Room 129,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002745,Room 130,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002746,Room 131,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002747,Room 132,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002748,Room 133,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002749,Room 134,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002750,Room 135,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002751,Room 136,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002752,Room 137,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002753,Room 138,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002754,Room 139,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002755,Room 140,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002756,Room 141,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002757,Room 142,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002758,Room 143,5170,Ridge Middle School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002759,Room 101,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002760,Room 102,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002761,Room 103,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002762,Room 104,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002763,Room 105,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002764,Room 106,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002765,Room 107,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002766,Room 108,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002767,Room 109,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002768,Room 110,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002769,Room 111,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002770,Room 112,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002771,Room 113,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002772,Room 114,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002773,Room 115,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002774,Room 116,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002775,Room 117,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002776,Room 118,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002777,Room 119,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002778,Room 120,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002779,Room 121,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002780,Room 122,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002781,Room 123,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002782,Room 124,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002783,Room 125,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002784,Room 126,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002785,Room 127,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002786,Room 128,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002787,Room 129,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002788,Room 130,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002789,Room 131,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002790,Room 132,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002791,Room 133,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002792,Room 134,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002793,Room 135,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002794,Room 136,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002795,Room 137,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002796,Room 138,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002797,Room 139,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002798,Room 140,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002799,Room 141,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002800,Room 142,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002801,Room 143,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002802,Room 144,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002803,Room 145,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002804,Room 146,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002805,Room 147,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002806,Room 148,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002807,Room 149,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002808,Room 150,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002809,Room 151,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002810,Room 152,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002811,Room 153,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002812,Room 154,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002813,Room 155,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002814,Room 156,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002815,Room 157,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002816,Room 158,5171,East High School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002817,Room 101,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002818,Room 102,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002819,Room 103,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002820,Room 104,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002821,Room 105,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002822,Room 106,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002823,Room 107,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002824,Room 108,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002825,Room 109,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002826,Room 110,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002827,Room 111,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002828,Room 112,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002829,Room 113,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002830,Room 114,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002831,Room 115,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002832,Room 116,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002833,Room 117,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002834,Room 118,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002835,Room 119,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002836,Room 120,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002837,Room 121,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002838,Room 122,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002839,Room 123,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002840,Room 124,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002841,Room 125,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002842,Room 126,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002843,Room 127,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002844,Room 128,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002845,Room 129,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002846,Room 130,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002847,Room 131,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002848,Room 132,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002849,Room 133,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002850,Room 134,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002851,Room 135,5172,Central Elementary School,2124,JeffersonLewis_CSD_2124,Jefferson-Lewis BOCES
81002852,Room 101,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002853,Room 102,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002854,Room 103,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002855,Room 104,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002856,Room 105,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002857,Room 106,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002858,Room 107,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002859,Room 108,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002860,Room 109,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002861,Room 110,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002862,Room 111,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002863,Room 112,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002864,Room 113,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002865,Room 114,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002866,Room 115,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002867,Room 116,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002868,Room 117,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002869,Room 118,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002870,Room 119,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002871,Room 120,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002872,Room 121,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002873,Room 122,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002874,Room 123,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002875,Room 124,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002876,Room 125,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002877,Room 126,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002878,Room 127,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002879,Room 128,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002880,Room 129,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002881,Room 130,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002882,Room 131,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002883,Room 132,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002884,Room 133,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002885,Room 134,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002886,Room 135,5173,STEM Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002887,Room 101,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002888,Room 102,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002889,Room 103,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002890,Room 104,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002891,Room 105,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002892,Room 106,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002893,Room 107,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002894,Room 108,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002895,Room 109,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002896,Room 110,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002897,Room 111,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002898,Room 112,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002899,Room 113,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002900,Room 114,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002901,Room 115,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002902,Room 116,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002903,Room 117,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002904,Room 118,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002905,Room 119,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002906,Room 120,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002907,Room 121,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002908,Room 122,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002909,Room 123,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002910,Room 124,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002911,Room 125,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002912,Room 126,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002913,Room 127,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002914,Room 128,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002915,Room 129,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002916,Room 130,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002917,Room 131,5174,West Elementary School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002918,Room 101,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002919,Room 102,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002920,Room 103,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002921,Room 104,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002922,Room 105,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002923,Room 106,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002924,Room 107,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002925,Room 108,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002926,Room 109,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002927,Room 110,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002928,Room 111,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002929,Room 112,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
81002930,Room 113,5175,Ridge High School,2125,St._CSD_2125,St. Lawrence-Lewis BOCES
